"","q_n","date","GaR","GDP_real"
"313",88,2007-11-09,0.169675156225342,0.158551303124504
"314",88,2007-11-10,0.167863492112877,0.158551303124504
"315",88,2007-11-11,0.167389073239243,0.158551303124504
"316",88,2007-11-12,0.161590135114797,0.158551303124504
"317",88,2007-11-13,0.159448084939953,0.158551303124504
"318",88,2007-11-14,0.158474873675726,0.158551303124504
"319",88,2007-11-15,0.119829372456981,0.158551303124504
"320",88,2007-11-16,0.123275176383783,0.158551303124504
"321",88,2007-11-17,0.117761535329795,0.158551303124504
"322",88,2007-11-18,0.11714726894412,0.158551303124504
"323",88,2007-11-19,0.117994410263161,0.158551303124504
"324",88,2007-11-20,0.120079192322574,0.158551303124504
"325",88,2007-11-21,0.120596778630465,0.158551303124504
"326",88,2007-11-22,0.116877819304445,0.158551303124504
"327",88,2007-11-23,0.114938025940284,0.158551303124504
"328",88,2007-11-24,0.113209653494278,0.158551303124504
"329",88,2007-11-25,0.112260156635092,0.158551303124504
"330",88,2007-11-26,0.110592203433095,0.158551303124504
"331",88,2007-11-27,0.108057860024817,0.158551303124504
"332",88,2007-11-28,0.106406185582824,0.158551303124504
"333",88,2007-11-29,0.106645422645922,0.158551303124504
"334",88,2007-11-30,0.106532872417578,0.158551303124504
"335",88,2007-12-01,0.104900543911641,0.158551303124504
"336",88,2007-12-02,0.102093650166525,0.158551303124504
"337",88,2007-12-03,0.105001349863774,0.158551303124504
"338",88,2007-12-04,0.10342212295569,0.158551303124504
"339",88,2007-12-05,0.101848291758903,0.158551303124504
"340",88,2007-12-06,0.0989936673068171,0.158551303124504
"341",88,2007-12-07,0.0994059043078292,0.158551303124504
"342",88,2007-12-08,0.0980651150572971,0.158551303124504
"343",88,2007-12-09,0.0978876272859898,0.158551303124504
"344",88,2007-12-10,0.0936573690148914,0.158551303124504
"345",88,2007-12-11,0.0973720035701938,0.158551303124504
"346",88,2007-12-12,0.0935052879215998,0.158551303124504
"347",88,2007-12-13,0.0912797926716428,0.158551303124504
"348",88,2007-12-14,0.0961440522691421,0.158551303124504
"349",88,2007-12-15,0.0948541270841911,0.158551303124504
"350",88,2007-12-16,0.0872056051820428,0.158551303124504
"351",88,2007-12-17,0.0884917228220028,0.158551303124504
"352",88,2007-12-18,0.0996349859770232,0.158551303124504
"353",88,2007-12-19,0.0888781496841263,0.158551303124504
"354",88,2007-12-20,0.0738148064546313,0.158551303124504
"355",88,2007-12-21,0.0731988408873581,0.158551303124504
"356",88,2007-12-22,0.0726981135920399,0.158551303124504
"357",88,2007-12-23,0.0978715149389766,0.158551303124504
"358",88,2007-12-24,0.0717138243460978,0.158551303124504
"359",88,2007-12-25,0.0712112681954685,0.158551303124504
"360",88,2007-12-26,0.0708679933678925,0.158551303124504
"361",88,2007-12-27,0.0704024252944674,0.158551303124504
"362",88,2007-12-28,0.0759784588536347,0.158551303124504
"363",88,2007-12-29,0.0682991840608922,0.158551303124504
"364",88,2007-12-30,0.0676223861898647,0.158551303124504
"365",88,2007-12-31,0.0663080417321198,0.158551303124504
"366",89,2008-01-01,0.0811993865746377,0.148916531576613
"367",89,2008-01-02,0.0776508717181952,0.148916531576613
"368",89,2008-01-03,0.0785978206354884,0.148916531576613
"369",89,2008-01-04,0.0777724089075057,0.148916531576613
"370",89,2008-01-05,0.0772271608130756,0.148916531576613
"371",89,2008-01-06,0.0775261326790151,0.148916531576613
"372",89,2008-01-07,0.0761479325638268,0.148916531576613
"373",89,2008-01-08,0.0783245533479691,0.148916531576613
"374",89,2008-01-09,0.0772503863948384,0.148916531576613
"375",89,2008-01-10,0.0788233936458046,0.148916531576613
"376",89,2008-01-11,0.0781768379951374,0.148916531576613
"377",89,2008-01-12,0.0733337324966764,0.148916531576613
"378",89,2008-01-13,0.0792264879909592,0.148916531576613
"379",89,2008-01-14,0.0858919624297333,0.148916531576613
"380",89,2008-01-15,0.0883654071744966,0.148916531576613
"381",89,2008-01-16,0.0903848345343786,0.148916531576613
"382",89,2008-01-17,0.0924134931580081,0.148916531576613
"383",89,2008-01-18,0.0828927957694837,0.148916531576613
"384",89,2008-01-19,0.0845055202580999,0.148916531576613
"385",89,2008-01-20,0.0833655795787266,0.148916531576613
"386",89,2008-01-21,0.0892672822592337,0.148916531576613
"387",89,2008-01-22,0.0840338233578723,0.148916531576613
"388",89,2008-01-23,0.0925574430712878,0.148916531576613
"389",89,2008-01-24,0.0926341637066261,0.148916531576613
"390",89,2008-01-25,0.0834347827651473,0.148916531576613
"391",89,2008-01-26,0.0850193940243904,0.148916531576613
"392",89,2008-01-27,0.0782379196747233,0.148916531576613
"393",89,2008-01-28,0.0975748739976157,0.148916531576613
"394",89,2008-01-29,0.0907188021990657,0.148916531576613
"395",89,2008-01-30,0.0903400626379776,0.148916531576613
"396",89,2008-01-31,0.067463671459382,0.148916531576613
"397",89,2008-02-01,0.0654188975479803,0.148916531576613
"398",89,2008-02-02,0.0635428588689311,0.148916531576613
"399",89,2008-02-03,0.0620162229676334,0.148916531576613
"400",89,2008-02-04,0.0649287363057516,0.148916531576613
"401",89,2008-02-05,0.0641493600371183,0.148916531576613
"402",89,2008-02-06,0.0641243393835658,0.148916531576613
"403",89,2008-02-07,0.059611900478577,0.148916531576613
"404",89,2008-02-08,0.0598300005728607,0.148916531576613
"405",89,2008-02-09,0.059037371124858,0.148916531576613
"406",89,2008-02-10,0.0573856225627427,0.148916531576613
"407",89,2008-02-11,0.0567269442558586,0.148916531576613
"408",89,2008-02-12,0.0564634545691179,0.148916531576613
"409",89,2008-02-13,0.0530388232904762,0.148916531576613
"410",89,2008-02-14,0.0495253127273367,0.148916531576613
"411",89,2008-02-15,0.0478604808171304,0.148916531576613
"412",89,2008-02-16,0.0456711222479718,0.148916531576613
"413",89,2008-02-17,0.0465079132727514,0.148916531576613
"414",89,2008-02-18,0.0454699827105741,0.148916531576613
"415",89,2008-02-19,0.0459418674592968,0.148916531576613
"416",89,2008-02-20,0.0460950099304403,0.148916531576613
"417",89,2008-02-21,0.0450295467118071,0.148916531576613
"418",89,2008-02-22,0.0442400532291369,0.148916531576613
"419",89,2008-02-23,0.0445984745573473,0.148916531576613
"420",89,2008-02-24,0.0401231186266864,0.148916531576613
"421",89,2008-02-25,0.041225052328068,0.148916531576613
"422",89,2008-02-26,0.0355629927914121,0.148916531576613
"423",89,2008-02-27,0.0342486817719855,0.148916531576613
"424",89,2008-02-28,0.0339067396297012,0.148916531576613
"425",89,2008-02-29,0.037357769094539,0.148916531576613
"426",89,2008-03-01,0.0272497394661289,0.148916531576613
"427",89,2008-03-02,0.0317395986429739,0.148916531576613
"428",89,2008-03-03,0.0324772626540189,0.148916531576613
"429",89,2008-03-04,0.0306585527698265,0.148916531576613
"430",89,2008-03-05,0.0283516458306961,0.148916531576613
"431",89,2008-03-06,0.0255986136278729,0.148916531576613
"432",89,2008-03-07,0.022582955758162,0.148916531576613
"433",89,2008-03-08,0.0219376130446995,0.148916531576613
"434",89,2008-03-09,0.0191099832319576,0.148916531576613
"435",89,2008-03-10,0.0180287872962422,0.148916531576613
"436",89,2008-03-11,0.0170049101122494,0.148916531576613
"437",89,2008-03-12,0.0121669246812252,0.148916531576613
"438",89,2008-03-13,0.0100676630421241,0.148916531576613
"439",89,2008-03-14,0.00842013400827316,0.148916531576613
"440",89,2008-03-15,0.000336143246833209,0.148916531576613
"441",89,2008-03-16,0.00558126910628878,0.148916531576613
"442",89,2008-03-17,-0.0197297357995765,0.148916531576613
"443",89,2008-03-18,0.00155075372620503,0.148916531576613
"444",89,2008-03-19,-0.00842671086199458,0.148916531576613
"445",89,2008-03-20,-0.013958749471815,0.148916531576613
"446",89,2008-03-21,0.0220559071531812,0.148916531576613
"447",89,2008-03-22,-0.017112297614667,0.148916531576613
"448",89,2008-03-23,-0.018393154311325,0.148916531576613
"449",89,2008-03-24,-0.0208394976278184,0.148916531576613
"450",89,2008-03-25,-0.0150789388082083,0.148916531576613
"451",89,2008-03-26,-0.0351865345575925,0.148916531576613
"452",89,2008-03-27,-0.0353164794028213,0.148916531576613
"453",89,2008-03-28,-0.0113916201975142,0.148916531576613
"454",89,2008-03-29,-0.0115752721396933,0.148916531576613
"455",89,2008-03-30,-0.0285037424677488,0.148916531576613
"456",89,2008-03-31,-0.0159241931787388,0.148916531576613
"457",90,2008-04-01,0.0211946989353756,0.467734912518484
"458",90,2008-04-02,0.00977563697064359,0.467734912518484
"459",90,2008-04-03,0.0220758622373264,0.467734912518484
"460",90,2008-04-04,0.0282283157951827,0.467734912518484
"461",90,2008-04-05,0.0388955719001422,0.467734912518484
"462",90,2008-04-06,0.0408227308383337,0.467734912518484
"463",90,2008-04-07,0.0287820652796741,0.467734912518484
"464",90,2008-04-08,0.0188509259463138,0.467734912518484
"465",90,2008-04-09,0.0202276762036362,0.467734912518484
"466",90,2008-04-10,0.0211383054245255,0.467734912518484
"467",90,2008-04-11,0.0185874169624545,0.467734912518484
"468",90,2008-04-12,0.0193153973835476,0.467734912518484
"469",90,2008-04-13,0.0188338236885577,0.467734912518484
"470",90,2008-04-14,0.0174607169779982,0.467734912518484
"471",90,2008-04-15,0.01994394213774,0.467734912518484
"472",90,2008-04-16,0.0191983480226305,0.467734912518484
"473",90,2008-04-17,0.0131499337703201,0.467734912518484
"474",90,2008-04-18,0.00557205254928789,0.467734912518484
"475",90,2008-04-19,0.00448761934107547,0.467734912518484
"476",90,2008-04-20,0.0149756135198043,0.467734912518484
"477",90,2008-04-21,0.00199869035365217,0.467734912518484
"478",90,2008-04-22,0.00199543708701644,0.467734912518484
"479",90,2008-04-23,0.00237370725165452,0.467734912518484
"480",90,2008-04-24,-0.000291777958592043,0.467734912518484
"481",90,2008-04-25,0.00553071727065696,0.467734912518484
"482",90,2008-04-26,-0.001557527356315,0.467734912518484
"483",90,2008-04-27,0.000594502821288468,0.467734912518484
"484",90,2008-04-28,0.017921721345103,0.467734912518484
"485",90,2008-04-29,0.0106583464988986,0.467734912518484
"486",90,2008-04-30,0.00130632659843334,0.467734912518484
"487",90,2008-05-01,-0.0112295806522211,0.467734912518484
"488",90,2008-05-02,-0.0142398558401224,0.467734912518484
"489",90,2008-05-03,-0.0157416766288295,0.467734912518484
"490",90,2008-05-04,-0.0163951992903424,0.467734912518484
"491",90,2008-05-05,-0.00348365362317214,0.467734912518484
"492",90,2008-05-06,-0.00405319261616389,0.467734912518484
